"","site_model_name","clock_model_name","tree_prior_name","marg_log_lik","marg_log_lik_sd","weight"
"1","GTR","relaxed_log_normal","birth_death",-7455.33201899032,9.53040704194592,1.80408702105754e-28
"2","GTR","relaxed_log_normal","coalescent_bayesian_skyline",-7401.36728943425,5.96618652511534,0.0000492994127153485
"3","GTR","relaxed_log_normal","coalescent_constant_population",-7414.8303199115,5.54308114383716,7.01329165342047e-11
"4","GTR","relaxed_log_normal","coalescent_exp_population",-7414.35781766282,6.40320237337159,0.000000000112493393772812
"5","GTR","relaxed_log_normal","yule",-7416.97450945084,6.90291658844569,8.21697971173597e-12
"6","GTR","strict","birth_death",-7427.02666677235,7.54742097725672,3.54091709632561e-16
"7","GTR","strict","coalescent_bayesian_skyline",-7413.12237557367,6.53728087437622,0.000000000386965904491236
"8","GTR","strict","coalescent_constant_population",-7440.66060758964,8.07316114230357,4.24590717389454e-22
"9","GTR","strict","coalescent_exp_population",-7438.8663917825,6.77651884881405,2.55380962571932e-21
"10","GTR","strict","yule",-7408.35205676035,5.42256428305007,0.000000045645276124684
"11","HKY","relaxed_log_normal","birth_death",-7407.37037143552,4.70009617298124,0.000000121824982638846
"12","HKY","relaxed_log_normal","coalescent_bayesian_skyline",-7413.8630448112,6.61304899281837,0.000000000184503300004426
"13","HKY","relaxed_log_normal","coalescent_constant_population",-7398.83788346329,5.17018811035576,0.000618512956251473
"14","HKY","relaxed_log_normal","coalescent_exp_population",-7413.63401600173,6.20869826142861,0.000000000231990438857566
"15","HKY","relaxed_log_normal","yule",-7404.48403826143,4.54218138075688,0.00000218401153907103
"16","HKY","strict","birth_death",-7413.81633569155,5.36268947115939,0.000000000193325726647273
"17","HKY","strict","coalescent_bayesian_skyline",-7405.98284038613,5.35936449975394,0.000000487902941457793
"18","HKY","strict","coalescent_constant_population",-7403.264990488,5.49785640489784,0.00000739061620243726
"19","HKY","strict","coalescent_exp_population",-7402.85959956096,4.78578705082291,0.0000110851019684671
"20","HKY","strict","yule",-7405.73902468324,5.30774567313786,0.000000622617395993191
"21","JC69","relaxed_log_normal","birth_death",-7400.53403336786,4.76659661872974,0.000113427995519707
"22","JC69","relaxed_log_normal","coalescent_bayesian_skyline",-7406.21219026404,5.70187776837475,0.000000387907386950417
"23","JC69","relaxed_log_normal","coalescent_constant_population",-7403.43463965413,4.97188847824567,0.00000623739076704423
"24","JC69","relaxed_log_normal","coalescent_exp_population",-7401.05873690297,4.81740430356873,0.0000671188346476715
"25","JC69","relaxed_log_normal","yule",-7400.21816753531,5.5687002499777,0.000155560397947632
"26","JC69","strict","birth_death",-7402.20361608083,4.54515467867604,0.0000213613992932856
"27","JC69","strict","coalescent_bayesian_skyline",-7394.72785999556,4.47411050295663,0.0376972191155087
"28","JC69","strict","coalescent_constant_population",-7404.93398686334,5.31508943589127,0.00000139265881894685
"29","JC69","strict","coalescent_exp_population",NA,NA,0
"30","JC69","strict","yule",-7396.54091828373,4.07053118455299,0.00615046716085739
"31","TN93","relaxed_log_normal","birth_death",-7395.53541885085,5.00815756566626,0.0168108997879357
"32","TN93","relaxed_log_normal","coalescent_bayesian_skyline",-7661.76527503715,5.20684499693177,4.01267050471606e-118
"33","TN93","relaxed_log_normal","coalescent_constant_population",-7405.24426138222,6.07123553220801,0.00000102116100536268
"34","TN93","relaxed_log_normal","coalescent_exp_population",-7407.03707240761,4.84264833883265,0.000000170014626933422
"35","TN93","relaxed_log_normal","yule",-7397.76638945362,4.60837432375572,0.00180589600478384
"36","TN93","strict","birth_death",-7408.67823136366,5.22699351193561,0.0000000329412449358281
"37","TN93","strict","coalescent_bayesian_skyline",-7416.17849850965,6.99294623806118,1.82144211477409e-11
"38","TN93","strict","coalescent_constant_population",-7418.74960688105,5.72498472608605,1.39250638721318e-12
"39","TN93","strict","coalescent_exp_population",-7408.09483681948,6.05015702210639,0.0000000590343844987659
"40","TN93","strict","yule",-7391.51531922938,4.33629054718939,0.936478996898762
